OrderID,CustomerID,ProductID,OrderDate,Quantity,DiscountPct,SalesAmount
O30465,C11885,P20464,2026-05-09,1.0,10,2090.66
O30466,C10260,P20148,2025-05-04,4.0,0,147049.52
O30467,C10082,P20472,2025-02-26,7.0,5,277187.1
O30468,C10754,P20483,2026-04-01,4.0,20,120372.03
O30469,C11465,P20172,2025-08-23,5.0,20,222571.72
O30470,C11969,P20051,2026-01-27,4.0,10,126464.83
O30471,C11196,P20019,2026-05-07,5.0,10,253446.93
O30472,C11255,P20120,2025-12-09,6.0,20,135182.83
O30473,C10720,P20324,2025-06-25,5.0,5,97818.27
O30474,C10075,P20225,2025-02-21,7.0,0,34627.04
O30475,C11294,P20066,2026-04-23,7.0,10,166696.99
O30476,C11923,P20141,2026-05-04,4.0,20,97300.61
O30477,C10626,P20446,2025-01-05,2.0,10,122864.13
O30478,C10062,P20189,2025-07-28,4.0,15,147621.34
O30479,C10874,P20493,2025-08-05,4.0,5,76395.05
O30480,C10320,P20158,2026-06-20,2.0,0,35796.88
O30481,C10102,P20098,2025-12-08,1.0,0,64591.89
O30482,C11453,P20158,2026-02-05,3.0,20,42956.26
O30483,C10874,P20435,2026-04-07,6.0,5,272355.75
O30484,C11746,P20246,2025-07-30,1.0,0,33932.65
O30485,C10954,P20344,2025-01-26,4.0,20,57372.64
O30486,C10255,P20432,2025-09-09,1.0,5,46020.88
O30487,C11556,P20236,2025-01-03,3.0,15,186156.6
O30488,C10570,P20033,2025-01-02,7.0,5,311731.25
O30489,C10112,P20361,2025-01-02,1.0,0,43716.8
O30490,C10985,P20241,2025-05-30,3.0,10,166305.66
O30491,C11337,P20330,2025-01-04,1.0,20,51146.31
O30492,C10998,P20338,2026-05-12,5.0,0,193429.15
O30493,C10461,P20275,2026-04-13,4.0,15,15556.97
O30494,C10708,P20071,2025-03-11,3.0,0,223490.73
O30495,C10887,P20313,2025-07-20,6.0,5,92463.8
O30496,C11486,P20403,2025-11-04,4.0,5,89042.59
O30497,C11889,P20216,2025-09-09,5.0,15,275459.46
O30498,C11116,P20079,2025-10-14,7.0,5,146075.83
O30499,C11076,P20169,2025-10-19,1.0,5,44912.97
O30500,C11829,P20298,2025-06-03,4.0,15,100811.12
O30501,C10520,P20471,2025-05-13,1.0,0,33628.93
O30502,C10812,P20180,2025-10-01,1.0,0,22089.5
O30503,C11122,P20116,2026-05-24,4.0,0,121429.08
O30504,C10236,P20260,2025-12-19,3.0,10,189556.77
O30505,C11925,P20486,2025-01-05,3.0,5,172613.07
O30506,C11398,P20260,2025-10-20,4.0,15,238701.11
O30507,C11605,P20005,2025-12-26,3.0,5,70766.64
O30508,C10927,P20297,2025-08-02,2.0,0,107104.62
O30509,C10557,P20108,2026-02-10,1.0,15,34373.44
O30510,C10649,P20343,2026-03-12,4.0,0,225478.8
O30511,C10234,P20360,2025-01-15,6.0,15,101528.91
O30512,C11056,P20117,2025-09-30,5.0,0,112805.55
O30513,C11313,P20357,2025-02-14,7.0,0,347210.57
O30514,C11662,P20445,2026-02-16,4.0,5,280431.68
O30515,C10579,P20331,2025-07-06,4.0,0,245376.68
O30516,C10542,P20439,2025-06-19,1.0,0,13449.05
O30517,C10114,P20331,2026-02-05,5.0,5,291384.81
O30518,C10204,P20013,2025-09-03,1.0,0,61042.13
O30519,C11053,P20142,2025-02-12,6.0,0,286208.22
O30520,C10643,P20188,2025-06-28,7.0,0,454707.19
O30521,C10474,P20456,2026-04-02,3.0,5,1297.09
O30522,C10697,P20281,2026-06-19,4.0,5,135192.45
O30523,C10253,P20466,2025-09-01,1.0,0,22444.43
O30524,C11822,P20115,2025-01-17,7.0,10,317083.16
O30525,C10905,P20428,2025-04-22,6.0,10,175973.36
O30526,C11946,P20236,2025-01-30,6.0,10,394213.99
O30527,C10386,P20338,2025-07-11,7.0,5,257260.77
O30528,C10062,P20010,2026-03-13,2.0,0,42377.66
O30529,C10515,P20199,2025-06-28,4.0,5,38342.3
O30530,C10430,P20252,2026-04-19,6.0,15,367800.12
O30531,C10580,P20050,2025-05-14,7.0,5,489401.83
O30532,C11561,P20428,2025-11-08,3.0,0,97762.98
O30533,C11715,P20142,2025-01-25,1.0,0,47701.37
O30534,C11165,P20271,2026-01-06,1.0,15,57963.41
O30535,C10743,P20016,2026-06-09,2.0,10,52381.53
O30536,C11324,P20002,2025-11-15,3.0,0,28109.07
O30537,C10675,P20158,2025-08-18,6.0,0,107390.64
O30538,C10311,P20030,2025-04-12,7.0,15,380563.61
O30539,C10471,P20082,2026-03-26,2.0,0,25962.02
O30540,C11417,P20031,2026-01-13,6.0,5,19139.29
O30541,C11666,P20236,2025-07-22,6.0,10,394213.99
O30542,C11469,P20496,2025-09-24,4.0,5,63682.15
O30543,C11782,P20333,2026-04-07,5.0,0,336053.8
O30544,C10809,P20148,2025-12-31,7.0,0,257336.66
O30545,C10172,P20177,2025-04-14,6.0,15,187910.93
O30546,C10576,P20370,2025-04-21,1.0,5,63373.75
O30547,C10031,P20035,2026-03-04,6.0,15,125196.33
O30548,C10047,P20023,2026-04-14,2.0,10,120667.19
O30549,C10130,P20106,2025-09-07,7.0,15,358262.95
O30550,C10352,P20097,2026-04-27,6.0,15,204521.12
O30551,C10978,P20230,2025-11-27,7.0,5,418997.61
O30552,C11869,P20227,2025-07-20,1.0,0,23560.23
O30553,C11646,P20371,2026-03-30,1.0,10,11069.4
O30554,C11605,P20100,2026-05-19,2.0,10,1958.71
O30555,C10058,P20445,2026-06-30,1.0,5,70107.92
O30556,C11130,P20468,2025-04-21,3.0,15,24501.98
O30557,C10812,P20055,2026-06-28,3.0,0,86704.11
O30558,C11354,P20195,2025-07-28,5.0,0,106944.2
O30559,C10768,P20008,2025-02-02,7.0,10,118986.71
O30560,C11848,P20424,2025-04-17,3.0,0,68865.72
O30561,C10683,P20315,2025-09-22,2.0,5,136232.81
O30562,C11407,P20128,2025-08-14,6.0,20,305236.9
O30563,C11186,P20032,2026-05-02,3.0,10,10826.22
O30564,C10997,P20093,2025-06-28,5.0,15,33773.98
O30565,C10286,P20007,2025-08-10,7.0,10,13544.62
O30566,C11095,P20258,2026-01-05,4.0,10,51850.48
O30567,C11791,P20341,2025-06-16,4.0,10,190800.36
O30568,C11478,P20390,2025-10-27,2.0,0,61123.14
O30569,C10886,P20220,2026-01-16,5.0,5,12217.33
O30570,C11591,P20240,2025-02-04,3.0,0,85128.54
O30571,C11859,P20106,2026-02-11,5.0,20,240849.04
O30572,C10397,P20036,2026-05-17,1.0,0,50554.87
O30573,C11539,P20416,2025-11-10,5.0,0,271320.65
O30574,C10026,P20045,2025-04-11,3.0,10,171372.64
O30575,C10313,P20298,2025-08-03,2.0,5,56335.63
O30576,C10126,P20309,2025-03-03,1.0,0,2095.88
O30577,C11432,P20366,2026-01-04,5.0,0,193462.35
O30578,C11589,P20009,2026-01-03,4.0,15,104615.79
O30579,C11222,P20459,2025-04-04,3.0,5,154611.19
O30580,C10811,P20087,2026-04-14,2.0,0,82370.3
O30581,C10188,P20370,2025-01-26,6.0,5,380242.5
O30582,C10698,P20331,2026-03-11,3.0,0,184032.51
O30583,C11841,P20177,2025-05-01,5.0,0,184226.4
O30584,C10810,P20130,2025-02-19,7.0,20,399960.68
O30585,C10716,P20195,2025-02-05,2.0,5,40638.8
O30586,C11508,P20011,2026-02-14,4.0,0,41947.44
O30587,C10450,P20306,2025-10-16,1.0,20,36705.31
O30588,C10523,P20419,2026-01-14,5.0,10,48182.26
O30589,C11895,P20122,2025-04-10,2.0,0,104551.76
O30590,C11378,P20399,2025-11-20,1.0,5,28345.85
O30591,C10986,P20235,2025-11-25,7.0,15,319746.81
O30592,C10658,P20331,2025-08-09,2.0,5,116553.92
O30593,C10597,P20031,2025-04-20,6.0,10,18131.96
O30594,C10100,P20348,2025-05-29,5.0,5,183401.58
O30595,C10616,P20446,2026-02-10,2.0,5,129689.92
O30596,C10948,P20412,2026-02-14,4.0,10,25166.09
O30597,C11582,P20224,2025-05-09,7.0,5,80704.87
O30598,C10556,P20153,2026-04-29,2.0,0,32744.24
O30599,C10278,P20212,2025-04-18,5.0,15,94912.91
O30600,C11717,P20092,2026-01-24,2.0,0,77586.6
O30601,C11723,P20409,2026-03-01,1.0,5,15903.69
O30602,C11650,P20331,2026-03-23,1.0,10,55209.75
O30603,C10491,P20467,2025-03-09,7.0,10,439392.43
O30604,C10255,P20348,2025-03-07,6.0,5,220081.9
O30605,C10381,P20129,2026-05-19,3.0,10,42359.27
O30606,C10892,P20443,2026-05-19,7.0,0,452950.33
O30607,C10542,P20197,2025-11-17,6.0,10,105051.87
O30608,C11288,P20458,2026-03-23,7.0,15,232142.22
O30609,C11634,P20042,2025-07-29,3.0,15,149914.81
O30610,C10825,P20366,2026-01-05,4.0,10,139292.89
O30611,C10879,P20418,2026-04-03,1.0,0,38332.42
O30612,C11353,P20228,2025-06-12,3.0,0,90920.28
O30613,C11139,P20194,2025-11-28,2.0,0,12175.96
O30614,C11300,P20018,2025-12-16,4.0,5,244124.46
O30615,C11512,P20333,2026-04-13,5.0,0,336053.8
O30616,C10281,P20243,2026-03-02,3.0,20,82602.67
O30617,C11299,P20389,2025-11-23,7.0,15,351281.87
O30618,C10773,P20276,2025-04-16,6.0,0,419073.6
O30619,C10843,P20450,2025-09-12,3.0,10,115568.21
O30620,C10719,P20127,2025-12-24,6.0,10,180248.49
O30621,C11920,P20075,2026-03-20,7.0,0,150917.55
O30622,C10328,P20062,2025-04-23,7.0,5,308350.13
O30623,C10211,P20478,2025-01-30,6.0,5,130213.42
O30624,C10727,P20480,2026-06-08,1.0,0,47242.0
O30625,C10923,P20288,2025-02-15,4.0,10,106568.46
O30626,C10552,P20186,2025-06-20,6.0,20,43835.57
O30627,C10026,P20178,2025-05-10,1.0,5,9747.79
O30628,C10027,P20166,2025-12-19,1.0,10,23048.4
O30629,C10702,P20183,2025-07-22,6.0,0,131439.12
O30630,C11107,P20028,2025-08-14,4.0,15,220075.1
O30631,C11920,P20330,2025-03-21,2.0,15,108685.91
O30632,C11970,P20470,2025-11-06,7.0,0,29667.19
O30633,C10682,P20247,2025-02-04,3.0,15,49290.81
O30634,C10413,P20337,2025-06-10,1.0,0,25387.51
O30635,C10167,P20022,2026-03-11,3.0,0,16524.12
O30636,C11724,P20427,2026-06-22,4.0,10,73094.76
O30637,C10169,P20467,2025-08-13,2.0,5,132515.18
O30638,C11825,P20465,2026-03-22,5.0,5,160836.57
O30639,C10229,P20472,2025-11-13,7.0,10,262598.3
O30640,C11633,P20420,2026-02-18,7.0,0,455050.12
O30641,C10367,P20096,2025-04-05,2.0,0,111669.22
O30642,C10528,P20122,2025-08-13,4.0,5,198648.34
O30643,C10791,P20250,2025-03-07,2.0,0,78519.72
O30644,C11671,P20494,2026-02-01,7.0,0,227998.33
O30645,C11562,P20379,2025-07-29,5.0,0,280615.65
O30646,C11888,P20308,2026-04-19,1.0,15,50301.82
O30647,C10524,P20420,2026-05-05,2.0,15,110512.17
O30648,C11096,P20412,2025-06-29,6.0,0,41943.48
O30649,C11669,P20334,2026-06-08,6.0,0,14772.84
O30650,C10106,P20442,2026-04-04,4.0,10,37936.22
O30651,C10732,P20420,2025-03-09,7.0,20,364040.1
O30652,C11909,P20326,2025-11-25,7.0,0,156576.21
O30653,C10965,P20137,2025-07-21,2.0,15,49037.06
O30654,C11713,P20277,2026-04-20,5.0,5,19346.27
O30655,C11306,P20320,2026-06-02,4.0,20,31849.66
O30656,C10133,P20332,2025-01-15,2.0,0,2641.06
O30657,C10534,P20061,2025-02-11,4.0,20,94965.22
O30658,C10975,P20250,2026-06-27,6.0,5,223781.2
O30659,C10269,P20478,2025-10-16,5.0,20,91377.84
O30660,C11436,P20095,2026-06-17,1.0,5,64595.86
O30661,C10673,P20296,2025-09-01,5.0,5,168982.72
O30662,C11643,P20184,2025-06-23,1.0,15,23707.14
O30663,C10791,P20260,2026-06-18,7.0,10,442299.12
O30664,C11889,P20287,2026-05-24,3.0,10,166315.17
O30665,C11771,P20155,2025-09-01,6.0,5,394997.23
O30666,C10018,P20186,2025-03-01,7.0,10,57534.18
O30667,C11778,P20409,2025-04-14,6.0,15,85377.72
O30668,C10117,P20069,2025-10-30,6.0,0,105494.52
O30669,C10798,P20326,2025-03-18,5.0,10,100656.14
O30670,C11818,P20261,2025-01-18,1.0,15,29276.01
O30671,C11168,P20115,2026-06-18,3.0,10,135892.78
O30672,C11741,P20347,2025-07-03,3.0,15,35445.31
O30673,C10551,P20008,2025-10-08,3.0,15,48161.29
O30674,C10929,P20265,2025-10-15,7.0,10,288729.57
O30675,C11690,P20271,2026-06-09,4.0,10,245492.1
O30676,C11712,P20484,2026-04-19,5.0,20,229715.16
O30677,C11985,P20249,2025-09-24,5.0,15,225290.2
O30678,C10753,P20105,2025-12-23,7.0,15,333435.74
O30679,C10422,P20263,2025-01-01,6.0,0,253659.36
O30680,C11922,P20224,2025-01-27,5.0,0,60680.35
O30681,C11393,P20328,2025-06-09,5.0,10,225899.28
O30682,C10646,P20495,2026-02-03,4.0,10,269744.4
O30683,C10558,P20371,2026-06-27,5.0,0,61496.65
O30684,C10050,P20271,2025-05-07,1.0,0,68192.25
O30685,C10678,P20165,2025-07-29,7.0,0,26672.38
O30686,C10106,P20083,2025-05-30,3.0,10,20099.77
O30687,C11240,P20295,2025-01-31,4.0,15,221901.65
O30688,C10658,P20134,2025-10-29,4.0,15,206380.75
O30689,C11947,P20211,2025-09-14,6.0,5,401474.43
O30690,C11449,P20313,2025-02-26,5.0,5,77053.17
O30691,C11096,P20092,2025-01-09,3.0,5,110560.9
O30692,C10988,P20337,2025-01-05,7.0,5,168826.94
O30693,C10842,P20490,2025-04-24,1.0,10,58503.53
O30694,C11809,P20403,2025-07-24,7.0,5,155824.53
O30695,C11783,P20127,2025-01-24,3.0,0,100138.05
O30696,C10446,P20191,2026-05-08,7.0,5,10271.19
O30697,C11949,P20159,2026-02-10,2.0,0,46959.88
O30698,C11210,P20331,2025-04-13,3.0,0,184032.51
O30699,C10070,P20335,2025-03-01,1.0,5,17291.46
O30700,C11998,P20010,2025-03-27,1.0,0,21188.83
O30701,C10150,P20107,2026-01-07,1.0,5,11681.53
O30702,C11270,P20087,2025-07-21,4.0,0,164740.6
O30703,C10774,P20067,2025-03-30,7.0,10,292359.69
O30704,C11562,P20062,2026-03-13,4.0,20,148379.01
O30705,C11959,P20387,2025-04-30,2.0,5,74727.97
O30706,C11676,P20146,2025-06-05,3.0,10,38512.21
O30707,C11123,P20153,2026-02-03,5.0,15,69581.51
O30708,C11934,P20107,2025-07-07,6.0,5,70089.2
O30709,C11302,P20148,2025-02-21,2.0,0,73524.76
O30710,C11587,P20186,2026-06-15,7.0,0,63926.87
O30711,C11687,P20349,2026-04-25,5.0,5,301180.3
O30712,C10944,P20342,2025-08-18,7.0,10,90131.45
O30713,C10455,P20178,2026-04-26,5.0,0,51304.15
O30714,C11128,P20377,2025-05-10,2.0,15,104864.35
O30715,C10946,P20335,2025-02-24,3.0,0,54604.62
O30716,C10601,P20487,2025-09-28,6.0,15,97460.85
O30717,C10653,P20266,2025-04-10,5.0,15,181737.95
O30718,C10725,P20149,2025-03-10,4.0,20,195314.53
O30719,C10233,P20247,2025-10-26,4.0,15,65721.08
O30720,C11418,P20254,2026-06-13,2.0,0,115020.74
O30721,C11525,P20500,2025-12-20,6.0,10,213070.28
O30722,C11719,P20029,2025-06-01,6.0,0,143429.94
O30723,C10251,P20352,2025-11-26,7.0,15,292619.1
O30724,C11545,P20266,2025-04-26,5.0,0,213809.35
O30725,C10079,P20013,2026-06-26,2.0,0,122084.26
O30726,C11076,P20047,2025-11-19,6.0,15,98811.99
O30727,C10898,P20151,2025-08-17,6.0,0,193918.38
O30728,C10921,P20050,2025-12-26,4.0,0,294377.04
O30729,C10781,P20215,2025-01-05,2.0,5,98376.96
O30730,C10226,P20479,2025-01-28,5.0,10,303798.64
O30731,C11075,P20132,2025-12-30,5.0,10,332727.88
O30732,C11210,P20372,2026-04-07,4.0,10,47609.57
O30733,C11058,P20113,2025-08-19,7.0,15,377344.95
O30734,C10803,P20252,2026-01-30,1.0,0,72117.67
O30735,C10742,P20451,2025-09-28,1.0,5,38001.42
O30736,C10131,P20341,2025-10-31,6.0,10,286200.54
O30737,C11023,P20053,2026-01-18,3.0,10,81951.32
O30738,C10632,P20130,2025-01-28,4.0,5,271401.89
O30739,C11467,P20324,2026-06-03,3.0,0,61779.96
O30740,C10838,P20193,2025-07-18,6.0,0,358414.92
O30741,C10759,P20079,2025-03-23,7.0,0,153764.03
O30742,C11456,P20057,2025-03-29,4.0,0,164798.36
O30743,C10704,P20097,2026-01-25,5.0,0,200510.9
O30744,C10497,P20198,2026-03-27,7.0,5,465953.2
O30745,C11427,P20135,2026-03-09,4.0,0,96189.92
O30746,C10323,P20147,2026-01-09,2.0,10,60411.55
O30747,C11234,P20172,2026-03-11,3.0,15,141889.47
O30748,C10615,P20063,2025-07-06,4.0,5,245486.38
O30749,C10329,P20065,2026-01-25,3.0,5,140042.93
O30750,C11396,P20295,2025-08-06,7.0,20,365485.06
O30751,C11484,P20211,2025-04-18,6.0,5,401474.43
O30752,C10133,P20109,2025-12-15,4.0,20,46845.02
O30753,C10835,P20282,2026-06-06,1.0,0,24527.37
O30754,C10651,P20172,2025-01-26,3.0,15,141889.47
O30755,C10121,P20012,2025-02-17,5.0,5,259741.97
O30756,C10606,P20406,2026-01-05,5.0,0,45954.45
O30757,C11476,P20333,2025-01-14,4.0,20,215074.43
O30758,C10965,P20220,2025-07-06,5.0,20,10288.28
O30759,C10129,P20398,2026-06-08,7.0,5,140225.82
O30760,C11115,P20342,2025-10-06,5.0,20,57226.32
O30761,C11628,P20286,2025-12-07,3.0,0,132587.22
O30762,C11599,P20172,2025-11-24,7.0,10,350550.46
O30763,C10029,P20468,2025-01-25,4.0,0,38434.48
O30764,C10722,P20236,2026-06-13,3.0,0,219007.77
O30765,C11548,P20475,2026-03-02,4.0,10,45062.89
O30766,C10333,P20166,2025-01-29,5.0,5,121644.32
O30767,C11321,P20187,2025-11-19,7.0,0,500917.97
O30768,C11154,P20170,2025-11-09,4.0,5,182918.47
O30769,C11317,P20052,2025-09-27,6.0,0,356745.54
O30770,C11197,P20319,2025-10-22,4.0,10,16060.68
O30771,C11744,P20189,2025-08-11,2.0,0,86836.08
O30772,C10944,P20120,2025-03-16,4.0,15,95754.51
O30773,C11048,P20105,2025-04-12,2.0,0,112079.24
O30774,C11123,P20162,2026-06-16,3.0,5,44176.57
O30775,C11430,P20295,2025-06-22,2.0,0,130530.38
O30776,C10356,P20041,2025-01-04,7.0,10,225611.32
O30777,C10139,P20377,2026-04-24,3.0,0,185054.73
O30778,C11527,P20364,2026-01-30,4.0,5,171341.7
O30779,C11850,P20165,2025-06-16,3.0,0,11431.02
O30780,C11198,P20321,2025-10-27,5.0,15,19606.36
O30781,C10029,P20374,2025-04-28,6.0,0,55373.76
O30782,C10931,P20335,2026-05-27,4.0,15,61885.24
O30783,C10496,P20160,2025-06-24,7.0,0,210803.04
O30784,C11014,P20264,2025-06-08,2.0,0,17323.02
O30785,C10655,P20353,2026-01-19,6.0,0,392863.44
O30786,C10828,P20018,2025-08-15,1.0,0,64243.28
O30787,C10351,P20173,2025-02-07,6.0,5,232732.31
O30788,C10554,P20477,2026-04-08,4.0,20,149429.25
O30789,C10299,P20352,2026-03-07,7.0,0,344257.76
O30790,C11744,P20033,2025-04-14,7.0,5,311731.25
O30791,C11866,P20261,2025-07-12,6.0,5,196321.45
O30792,C11969,P20210,2025-09-07,6.0,0,200605.08
O30793,C11216,P20496,2025-01-13,5.0,0,83792.3
O30794,C11696,P20383,2026-01-23,3.0,15,2059.64
O30795,C10064,P20330,2025-03-12,6.0,0,383597.34
O30796,C10755,P20382,2026-03-14,2.0,10,96162.59
O30797,C10770,P20164,2025-02-13,7.0,0,482394.92
O30798,C11688,P20481,2025-09-29,2.0,5,62827.45
O30799,C11239,P20407,2025-01-14,5.0,5,25882.32
O30800,C10834,P20424,2026-01-06,6.0,0,137731.44
O30801,C10166,P20005,2025-04-22,6.0,0,148982.4
O30802,C11567,P20034,2026-01-14,5.0,0,25070.25
O30803,C11907,P20280,2025-11-10,4.0,0,79701.0
O30804,C11256,P20145,2026-02-19,1.0,15,62287.43
O30805,C11818,P20351,2026-04-30,1.0,0,53109.64
O30806,C11565,P20071,2025-06-18,3.0,10,201141.66
O30807,C11219,P20465,2025-09-03,2.0,0,67720.66
O30808,C10506,P20348,2025-09-23,4.0,15,131276.92
O30809,C11358,P20230,2025-08-31,2.0,5,119713.6
O30810,C11792,P20125,2025-10-27,4.0,0,135742.72
O30811,C10793,P20278,2025-11-23,5.0,20,164734.64
O30812,C11328,P20271,2026-06-14,3.0,0,204576.75
O30813,C10833,P20357,2025-12-08,5.0,10,223206.8
O30814,C11461,P20015,2025-09-06,2.0,10,104668.45
O30815,C11347,P20242,2026-01-15,7.0,5,5542.84
O30816,C11526,P20498,2026-06-16,3.0,20,105605.11
O30817,C10858,P20153,2026-01-16,6.0,15,83497.81
O30818,C11938,P20053,2025-02-11,7.0,15,180596.42
O30819,C11417,P20149,2025-12-11,4.0,20,195314.53
O30820,C10806,P20358,2025-09-18,4.0,5,111495.8
O30821,C11623,P20450,2025-11-02,3.0,0,128409.12
O30822,C11173,P20219,2025-08-28,5.0,10,38713.36
O30823,C10761,P20113,2025-11-09,3.0,5,180745.06
O30824,C10833,P20288,2026-03-17,5.0,0,148011.75
O30825,C11429,P20277,2025-05-13,3.0,5,11607.76
O30826,C10283,P20452,2025-02-20,5.0,15,146666.86
O30827,C11386,P20428,2026-01-27,1.0,0,32587.66
O30828,C10379,P20083,2026-06-07,3.0,15,18983.12
O30829,C10198,P20450,2026-05-23,5.0,5,203314.44
O30830,C11015,P20218,2025-12-20,6.0,0,193117.92
O30831,C11024,P20226,2026-01-30,2.0,15,104985.05
O30832,C10556,P20270,2025-04-06,7.0,20,214879.5
O30833,C10356,P20015,2025-04-16,7.0,0,407043.98
O30834,C11564,P20404,2026-05-28,7.0,0,492489.13
O30835,C11453,P20290,2025-08-30,2.0,5,104179.15
O30836,C11041,P20420,2026-05-03,3.0,15,165768.26
O30837,C10639,P20339,2026-05-30,3.0,0,179428.11
O30838,C10379,P20265,2025-03-02,4.0,0,183320.36
O30839,C10680,P20199,2026-02-20,5.0,10,45405.36
O30840,C10506,P20158,2025-10-21,3.0,5,51010.55
O30841,C11780,P20333,2025-10-29,2.0,0,134421.52
O30842,C10899,P20475,2025-06-19,2.0,15,21279.7
O30843,C10076,P20447,2025-02-10,7.0,15,380376.0
O30844,C10231,P20492,2025-08-19,2.0,15,38167.31
O30845,C11740,P20419,2026-02-13,5.0,0,53535.85
O30846,C10962,P20397,2025-10-24,1.0,15,62892.02
O30847,C11272,P20207,2026-03-31,3.0,10,73361.89
O30848,C10302,P20174,2025-02-26,7.0,0,343860.51
O30849,C10726,P20184,2025-08-28,1.0,10,25101.68
O30850,C10215,P20265,2025-06-25,5.0,0,229150.45
O30851,C11182,P20493,2025-03-04,7.0,10,126654.95
O30852,C10069,P20471,2025-05-18,6.0,10,181596.22
O30853,C10393,P20246,2026-03-30,3.0,10,91618.16
O30854,C11109,P20036,2026-03-25,4.0,0,202219.48
O30855,C10267,P20373,2025-08-14,3.0,10,54615.25
O30856,C11093,P20488,2026-03-19,3.0,0,185501.58
O30857,C10611,P20259,2025-07-25,3.0,15,79703.59
O30858,C11371,P20482,2025-01-27,7.0,10,20129.38
O30859,C11009,P20019,2026-04-02,7.0,0,394250.78
O30860,C10962,P20412,2025-04-17,3.0,0,20971.74
O30861,C10728,P20023,2026-03-20,6.0,10,362001.58
O30862,C11951,P20104,2025-02-05,3.0,5,8352.12
O30863,C10673,P20241,2025-06-04,5.0,10,277176.11
O30864,C10423,P20493,2025-06-18,3.0,0,60311.88
O30865,C11630,P20391,2025-09-29,6.0,10,2712.42
O30866,C11198,P20361,2026-02-24,5.0,0,218584.0
O30867,C11701,P20204,2025-07-03,3.0,5,110387.25
O30868,C10115,P20253,2025-08-25,3.0,20,114726.07
O30869,C10220,P20142,2026-05-24,5.0,10,214656.16
O30870,C11980,P20302,2026-03-17,3.0,0,141010.92
O30871,C10031,P20143,2025-05-02,6.0,20,224172.58
O30872,C11547,P20451,2026-02-21,7.0,0,280010.5
O30873,C11367,P20271,2026-06-19,2.0,10,122746.05
O30874,C11401,P20307,2026-01-10,3.0,5,201481.18
O30875,C11154,P20472,2025-11-22,4.0,0,166729.08
O30876,C10617,P20500,2026-04-25,5.0,0,197287.3
O30877,C10539,P20110,2025-05-30,6.0,0,324160.86
O30878,C10739,P20008,2026-05-05,3.0,15,48161.29
O30879,C11026,P20069,2025-06-02,3.0,15,44835.17
O30880,C10871,P20190,2025-01-17,5.0,5,240590.49
O30881,C10101,P20179,2025-12-14,1.0,0,18418.06
O30882,C11557,P20063,2026-04-04,6.0,15,329468.57
O30883,C11082,P20068,2025-07-21,6.0,5,378452.35
O30884,C11413,P20206,2026-02-27,2.0,5,66834.0
O30885,C10692,P20400,2025-10-07,7.0,5,343360.05
O30886,C10941,P20468,2026-02-26,7.0,5,63897.32
O30887,C10341,P20408,2026-04-10,2.0,5,69200.22
O30888,C10861,P20006,2025-12-21,3.0,10,99075.8
O30889,C11044,P20119,2026-01-13,5.0,5,56372.34
O30890,C11279,P20313,2025-05-04,4.0,15,55153.85
O30891,C11341,P20031,2025-03-21,3.0,0,10073.31
O30892,C10038,P20006,2025-08-21,2.0,10,66050.53
O30893,C10660,P20483,2026-04-25,3.0,0,112848.78
O30894,C11561,P20207,2025-06-03,5.0,10,122269.82
O30895,C11410,P20157,2026-02-13,6.0,0,16344.6
O30896,C11657,P20067,2025-01-31,6.0,0,278437.8
O30897,C10928,P20459,2026-05-18,6.0,15,276672.65
O30898,C11050,P20387,2026-01-06,6.0,0,235983.06
O30899,C10454,P20412,2025-11-19,7.0,10,44040.65
O30900,C11705,P20330,2025-11-28,4.0,20,204585.25
O30901,C11347,P20370,2025-08-31,1.0,5,63373.75
O30902,C10737,P20353,2026-03-06,7.0,0,458340.68
O30903,C11537,P20432,2025-07-01,4.0,0,193772.12
O30904,C10819,P20336,2026-04-18,3.0,15,6934.65
O30905,C10773,P20379,2026-01-11,2.0,5,106633.95
O30906,C10013,P20394,2025-03-22,5.0,10,168094.76
O30907,C10915,P20289,2026-02-24,3.0,10,91076.72
O30908,C11932,P20484,2026-04-12,1.0,5,54557.35
O30909,C11584,P20451,2026-03-04,5.0,10,180006.75
O30910,C10921,P20453,2025-02-26,5.0,0,149700.8
O30911,C10825,P20140,2025-11-18,5.0,5,180741.2
O30912,C10371,P20441,2026-06-26,3.0,10,90397.46
O30913,C11315,P20300,2026-05-10,1.0,0,26235.25
O30914,C10332,P20013,2025-09-23,3.0,0,183126.39
O30915,C11630,P20152,2025-08-15,5.0,10,212621.0
O30916,C10261,P20428,2025-02-23,5.0,10,146644.47
O30917,C11814,P20313,2025-01-04,7.0,5,107874.44
O30918,C11895,P20352,2026-03-15,2.0,10,88523.42
O30919,C11229,P20400,2025-11-06,4.0,5,196205.74
O30920,C10697,P20480,2025-03-30,3.0,15,120467.1
O30921,C10687,P20109,2025-11-16,1.0,10,13175.16
O30922,C10950,P20485,2026-01-10,7.0,0,140960.05
O30923,C10387,P20376,2026-05-16,5.0,5,39182.56
O30924,C11916,P20356,2025-08-22,3.0,10,187540.11
O30925,C10821,P20149,2025-12-03,4.0,15,207521.69
O30926,C10468,P20367,2025-07-04,3.0,0,155556.6
O30927,C11439,P20204,2026-03-14,4.0,5,147183.01
O30928,C10069,P20307,2025-06-29,3.0,0,212085.45
O30929,C11496,P20021,2025-03-17,2.0,0,21044.66
