CustomerID,CustomerName,City,Segment,JoinDate
C11961,Customer_1961,Mumbai,Consumer,2024-06-20
C11962,Customer_1962,Bengaluru,Consumer,2024-07-30
C11963,Customer_1963,Mumbai,Consumer,2024-01-12
C11964,Customer_1964,Mumbai,Small Business,2025-10-24
C11965,Customer_1965,Chennai,Small Business,2025-05-28
C11966,Customer_1966,Bengaluru,Corporate,2026-05-20
C11967,Customer_1967,Bengaluru,Corporate,2025-06-09
C11968,Customer_1968,Ahmedabad,Corporate,2022-11-24
C11969,Customer_1969,Bengaluru,Small Business,2026-01-06
C11970,Customer_1970,Bengaluru,Consumer,2022-02-21
C11971,Customer_1971,Bengaluru,Consumer,2023-01-11
C11972,Customer_1972,Chennai,Consumer,2022-09-20
C11973,Customer_1973,Pune,Corporate,2022-09-24
C11974,Customer_1974,Ahmedabad,Corporate,2022-12-25
C11975,Customer_1975,Mumbai,Consumer,2025-09-02
C11976,Customer_1976,Bengaluru,Consumer,2025-09-09
C11977,Customer_1977,Kolkata,Small Business,2023-10-14
C11978,Customer_1978,Pune,Consumer,2026-05-06
C11979,Customer_1979,Pune,Corporate,2025-12-15
C11980,Customer_1980,Mumbai,Small Business,2022-02-15
C11981,Customer_1981,Chennai,Consumer,2023-08-23
C11982,Customer_1982,Hyderabad,Consumer,2023-12-21
C11983,Customer_1983,Hyderabad,Corporate,2025-07-16
C11984,Customer_1984,Pune,Small Business,2023-08-24
C11985,Customer_1985,Delhi,Consumer,2023-01-16
C11986,Customer_1986,Delhi,Small Business,2022-04-28
C11987,Customer_1987,Mumbai,Consumer,2026-05-09
C11988,Customer_1988,Hyderabad,Consumer,2022-04-26
C11989,Customer_1989,Pune,Corporate,2022-09-17
C11990,Customer_1990,Chennai,Small Business,2025-01-03
C11991,Customer_1991,Hyderabad,Consumer,2026-02-12
C11992,Customer_1992,Pune,Small Business,2022-11-01
C11993,Customer_1993,Pune,Corporate,2022-01-07
C11994,Customer_1994,Bengaluru,Consumer,2023-01-01
C11995,Customer_1995,Chennai,Consumer,2023-06-07
C11996,Customer_1996,Bengaluru,Small Business,2025-10-03
C11997,Customer_1997,Mumbai,Consumer,2026-01-01
C11998,Customer_1998,Bengaluru,Consumer,2025-05-23
C11999,Customer_1999,Kolkata,Consumer,2023-03-05
C12000,Customer_2000,Bengaluru,Small Business,2024-03-01
